SERIALNO,ST,PUMA,WGTP,Sm_Lo,Sm_Md,Sm_Hi,Lg_Lo,Lg_Md,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,Pers,IncK,Weight,hh
2014000398513,6,7319,11,0,0,0,0,0,1,0,0,0,4,166,11,1
2014000398539,6,7313,14,0,1,0,0,0,0,0,0,0,2,90,14,1
2014000398603,6,7321,48,0,0,0,0,1,0,0,0,0,5,27,48,1
2014000398628,6,7302,2,0,1,0,0,0,0,0,0,0,2,35,2,1
2014000398744,6,7301,39,0,1,0,0,0,0,0,0,0,2,131,39,1
2014000398884,6,7311,14,0,1,0,0,0,0,0,0,0,2,122,14,1
2014000398893,6,7302,13,0,0,0,0,1,0,0,0,0,3,142,13,1
2014000398922,6,7308,51,0,1,0,0,0,0,0,0,0,2,128,51,1
2014000399017,6,7321,33,0,1,0,0,0,0,0,0,0,1,48,33,1
2014000399024,6,7318,20,0,0,0,0,1,0,0,0,0,3,43,20,1
2014000399061,6,7302,3,1,0,0,0,0,0,0,0,0,1,14,3,1
2014000399197,6,7315,47,0,0,0,0,1,0,0,0,0,7,90,47,1
2014000399288,6,7310,18,0,1,0,0,0,0,0,0,0,1,32,18,1
2014000399337,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000399344,6,7316,14,0,1,0,0,0,0,0,0,0,1,59,14,1
2014000399355,6,7316,27,1,0,0,0,0,0,0,0,0,2,18,27,1
2014000399369,6,7305,33,0,1,0,0,0,0,0,0,0,1,42,33,1
2014000399412,6,7302,13,0,0,0,0,0,1,0,0,0,4,159,13,1
2014000399656,6,7312,22,0,0,0,0,1,0,0,0,0,4,144,22,1
2014000399761,6,7310,9,0,0,1,0,0,0,0,0,0,2,168,9,1
2014000399830,6,7309,25,0,0,0,0,1,0,0,0,0,3,123,25,1
2014000400019,6,7304,22,0,0,1,0,0,0,0,0,0,2,162,22,1
2014000400034,6,7314,14,0,0,0,0,1,0,0,0,0,3,95,14,1
2014000400412,6,7315,24,0,1,0,0,0,0,0,0,0,2,78,24,1
2014000400441,6,7304,13,0,1,0,0,0,0,0,0,0,2,138,13,1
2014000400608,6,7311,10,0,0,0,0,1,0,0,0,0,4,91,10,1
2014000400811,6,7304,21,0,0,0,0,1,0,0,0,0,4,89,21,1
2014000400822,6,7312,22,0,0,0,0,0,0,0,1,0,4,147,22,1
2014000400881,6,7321,12,0,0,0,1,0,0,0,0,0,3,18,12,1
2014000400891,6,7315,35,0,1,0,0,0,0,0,0,0,2,134,35,1
2014000401013,6,7312,62,0,1,0,0,0,0,0,0,0,1,54,62,1
2014000401095,6,7313,38,0,0,0,0,1,0,0,0,0,3,64,38,1
2014000401149,6,7317,22,0,0,0,0,1,0,0,0,0,5,98,22,1
2014000401160,6,7306,32,0,0,0,0,1,0,0,0,0,5,33,32,1
2014000401408,6,7301,12,0,1,0,0,0,0,0,0,0,2,82,12,1
2014000401654,6,7313,30,0,0,0,0,1,0,0,0,0,3,49,30,1
2014000401739,6,7320,77,0,0,0,0,1,0,0,0,0,4,115,77,1
2014000401958,6,7316,77,0,1,0,0,0,0,0,0,0,2,55,77,1
2014000401962,6,7302,25,0,1,0,0,0,0,0,0,0,2,38,25,1
2014000402173,6,7308,15,0,1,0,0,0,0,0,0,0,2,102,15,1
2014000402242,6,7313,14,0,0,0,0,1,0,0,0,0,3,101,14,1
2014000402603,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000402624,6,7316,54,0,1,0,0,0,0,0,0,0,2,36,54,1
2014000402680,6,7316,19,0,0,1,0,0,0,0,0,0,2,284,19,1
2014000402864,6,7319,16,0,0,0,0,1,0,0,0,0,5,35,16,1
2014000402875,6,7314,10,0,1,0,0,0,0,0,0,0,1,73,10,1
2014000402912,6,7321,37,0,0,0,0,0,1,0,0,0,5,171,37,1
2014000402937,6,7316,12,1,0,0,0,0,0,0,0,0,2,8,12,1
2014000403040,6,7316,83,0,1,0,0,0,0,0,0,0,2,64,83,1
2014000403128,6,7311,25,0,0,0,0,0,1,0,0,0,3,175,25,1
2014000403334,6,7320,22,0,1,0,0,0,0,0,0,0,1,30,22,1
2014000403415,6,7307,36,0,1,0,0,0,0,0,0,0,2,76,36,1
2014000403716,6,7319,7,0,0,0,0,1,0,0,0,0,3,118,7,1
2014000403726,6,7316,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000403852,6,7307,23,0,0,0,0,1,0,0,0,0,7,87,23,1
2014000403945,6,7305,65,0,1,0,0,0,0,0,0,0,2,34,65,1
2014000404473,6,7304,29,0,0,0,0,0,1,0,0,0,3,166,29,1
2014000404589,6,7315,24,0,1,0,0,0,0,0,0,0,1,128,24,1
2014000404637,6,7316,62,0,0,1,0,0,0,0,0,0,2,353,62,1
2014000404784,6,7308,13,0,1,0,0,0,0,0,0,0,1,60,13,1
2014000405022,6,7317,23,0,0,0,0,1,0,0,0,0,4,30,23,1
2014000405202,6,7321,14,0,0,0,0,1,0,0,0,0,6,121,14,1
2014000405388,6,7310,31,1,0,0,0,0,0,0,0,0,2,2,31,1
2014000405434,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000405489,6,7309,11,0,1,0,0,0,0,0,0,0,1,114,11,1
2014000405750,6,7301,15,0,0,0,0,1,0,0,0,0,4,55,15,1
2014000405837,6,7322,22,0,0,0,0,1,0,0,0,0,5,137,22,1
2014000405965,6,7310,14,0,0,1,0,0,0,0,0,0,2,399,14,1
2014000405967,6,7314,38,0,0,0,0,1,0,0,0,0,3,76,38,1
2014000406054,6,7309,68,1,0,0,0,0,0,0,0,0,2,0,68,1
2014000406206,6,7303,30,1,0,0,0,0,0,0,0,0,1,0,30,1
2014000406262,6,7302,2,0,0,0,0,1,0,0,0,0,4,69,2,1
2014000406405,6,7322,49,0,0,0,0,0,0,0,1,0,5,66,49,1
2014000406520,6,7312,21,0,1,0,0,0,0,0,0,0,2,45,21,1
2014000406539,6,7319,11,1,0,0,0,0,0,0,0,0,1,21,11,1
2014000406605,6,7308,14,0,0,0,0,0,1,0,0,0,4,191,14,1
2014000407034,6,7322,25,1,0,0,0,0,0,0,0,0,1,10,25,1
2014000407225,6,7321,12,0,0,0,0,1,0,0,0,0,6,66,12,1
2014000407410,6,7304,23,0,0,1,0,0,0,0,0,0,2,155,23,1
2014000407529,6,7302,39,0,1,0,0,0,0,0,0,0,1,56,39,1
2014000407561,6,7309,25,0,0,1,0,0,0,0,0,0,2,333,25,1
2014000407848,6,7314,28,0,1,0,0,0,0,0,0,0,2,74,28,1
2014000407890,6,7312,14,0,0,0,0,1,0,0,0,0,3,36,14,1
2014000407985,6,7309,21,0,1,0,0,0,0,0,0,0,2,67,21,1
2014000408400,6,7310,13,0,1,0,0,0,0,0,0,0,1,116,13,1
2014000408456,6,7301,20,0,0,0,0,1,0,0,0,0,6,49,20,1
2014000408510,6,7306,23,0,1,0,0,0,0,0,0,0,2,40,23,1
2014000408609,6,7316,21,0,1,0,0,0,0,0,0,0,2,54,21,1
2014000408647,6,7318,7,0,0,0,0,1,0,0,0,0,7,40,7,1
2014000409008,6,7305,30,0,0,0,0,1,0,0,0,0,3,26,30,1
2014000409018,6,7306,28,0,0,0,1,0,0,0,0,0,4,24,28,1
2014000409366,6,7310,13,0,0,0,0,1,0,0,0,0,4,120,13,1
2014000409440,6,7311,23,0,0,0,0,1,0,0,0,0,3,134,23,1
2014000409479,6,7306,17,0,0,0,0,1,0,0,0,0,3,127,17,1
2014000409584,6,7311,11,0,0,1,0,0,0,0,0,0,2,231,11,1
2014000409837,6,7307,25,0,1,0,0,0,0,0,0,0,2,30,25,1
2014000410034,6,7304,15,0,1,0,0,0,0,0,0,0,2,100,15,1
2014000410114,6,7312,13,0,0,0,0,1,0,0,0,0,4,54,13,1
2014000410136,6,7317,44,0,0,0,1,0,0,0,0,0,3,0,44,1
2014000410228,6,7316,37,0,0,0,0,1,0,0,0,0,6,51,37,1
2014000410404,6,7311,27,0,1,0,0,0,0,0,0,0,1,91,27,1
2014000410555,6,7319,14,1,0,0,0,0,0,0,0,0,2,23,14,1
2014000410668,6,7317,13,0,0,0,0,1,0,0,0,0,4,107,13,1
2014000411143,6,7321,50,0,0,0,0,1,0,0,0,0,5,28,50,1
2014000411195,6,7319,63,0,0,1,0,0,0,0,0,0,2,213,63,1
2014000411226,6,7305,15,0,0,0,0,0,1,0,0,0,6,152,15,1
2014000411313,6,7310,20,0,1,0,0,0,0,0,0,0,2,54,20,1
2014000411559,6,7321,7,0,0,0,0,1,0,0,0,0,10,125,7,1
2014000411711,6,7316,19,0,0,1,0,0,0,0,0,0,2,176,19,1
2014000411757,6,7322,22,0,0,0,0,1,0,0,0,0,3,50,22,1
2014000412232,6,7317,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000412260,6,7309,21,0,0,0,0,1,0,0,0,0,3,108,21,1
2014000412306,6,7317,18,0,0,0,0,1,0,0,0,0,6,50,18,1
2014000412540,6,7307,21,0,1,0,0,0,0,0,0,0,2,85,21,1
2014000412560,6,7316,39,0,1,0,0,0,0,0,0,0,1,91,39,1
2014000412706,6,7314,14,0,1,0,0,0,0,0,0,0,2,66,14,1
2014000412780,6,7315,36,0,1,0,0,0,0,0,0,0,1,42,36,1
2014000412880,6,7310,13,0,1,0,0,0,0,0,0,0,1,128,13,1
2014000413095,6,7314,24,0,1,0,0,0,0,0,0,0,1,26,24,1
2014000413211,6,7313,13,0,0,0,0,0,1,0,0,0,4,172,13,1
2014000413513,6,7308,25,0,0,0,0,1,0,0,0,0,3,116,25,1
2014000413703,6,7322,10,0,1,0,0,0,0,0,0,0,2,102,10,1
2014000413861,6,7316,14,0,0,0,0,1,0,0,0,0,5,80,14,1
2014000413900,6,7313,21,0,0,0,0,1,0,0,0,0,4,87,21,1
2014000413977,6,7314,14,0,0,0,0,0,1,0,0,0,4,176,14,1
2014000414294,6,7316,7,0,1,0,0,0,0,0,0,0,1,26,7,1
2014000414528,6,7314,22,0,0,1,0,0,0,0,0,0,2,291,22,1
2014000414555,6,7310,13,0,0,0,1,0,0,0,0,0,3,0,13,1
2014000414616,6,7321,16,0,1,0,0,0,0,0,0,0,2,26,16,1
2014000414648,6,7309,15,0,0,0,0,0,1,0,0,0,4,164,15,1
2014000414696,6,7313,10,0,0,0,0,1,0,0,0,0,4,72,10,1
2014000414850,6,7316,40,0,0,0,0,1,0,0,0,0,3,27,40,1
2014000415199,6,7304,25,0,0,0,0,1,0,0,0,0,3,85,25,1
2014000415265,6,7301,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000415268,6,7308,13,0,1,0,0,0,0,0,0,0,1,80,13,1
2014000415456,6,7318,38,0,1,0,0,0,0,0,0,0,2,65,38,1
2014000415478,6,7301,13,0,1,0,0,0,0,0,0,0,2,46,13,1
2014000415534,6,7304,24,0,1,0,0,0,0,0,0,0,2,30,24,1
2014000415888,6,7302,13,0,0,0,0,0,1,0,0,0,3,207,13,1
2014000415948,6,7319,12,0,0,0,0,1,0,0,0,0,5,119,12,1
2014000415999,6,7318,10,0,0,0,0,1,0,0,0,0,3,35,10,1
2014000416029,6,7313,12,0,1,0,0,0,0,0,0,0,2,55,12,1
2014000416192,6,7310,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000416246,6,7309,23,0,1,0,0,0,0,0,0,0,2,84,23,1
2014000416322,6,7319,25,1,0,0,0,0,0,0,0,0,1,21,25,1
2014000416977,6,7314,11,0,0,0,1,0,0,0,0,0,4,21,11,1
2014000417017,6,7319,14,0,0,0,1,0,0,0,0,0,4,0,14,1
2014000417040,6,7316,6,0,0,0,0,1,0,0,0,0,6,26,6,1
2014000417049,6,7316,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000417146,6,7316,15,0,0,0,0,1,0,0,0,0,3,81,15,1
2014000417204,6,7308,16,0,1,0,0,0,0,0,0,0,2,54,16,1
2014000417216,6,7306,40,0,0,0,0,1,0,0,0,0,4,36,40,1
2014000417230,6,7313,48,0,1,0,0,0,0,0,0,0,1,35,48,1
2014000417420,6,7319,21,0,0,1,0,0,0,0,0,0,2,177,21,1
2014000417448,6,7312,7,1,0,0,0,0,0,0,0,0,1,4,7,1
2014000417599,6,7321,13,0,0,0,0,1,0,0,0,0,4,80,13,1
2014000417681,6,7315,22,0,0,0,0,1,0,0,0,0,3,34,22,1
2014000417766,6,7308,13,0,1,0,0,0,0,0,0,0,1,86,13,1
2014000417775,6,7306,30,1,0,0,0,0,0,0,0,0,1,0,30,1
2014000417838,6,7310,23,0,0,0,0,0,1,0,0,0,4,155,23,1
2014000417839,6,7319,13,0,1,0,0,0,0,0,0,0,2,139,13,1
2014000417921,6,7308,8,0,0,0,0,1,0,0,0,0,4,131,8,1
2014000418000,6,7306,14,0,0,0,0,1,0,0,0,0,7,70,14,1
2014000418003,6,7314,37,0,0,0,0,1,0,0,0,0,4,30,37,1
2014000418353,6,7301,20,0,0,0,0,1,0,0,0,0,3,131,20,1
2014000418383,6,7305,12,0,1,0,0,0,0,0,0,0,2,143,12,1
2014000418676,6,7312,13,0,1,0,0,0,0,0,0,0,1,55,13,1
2014000418936,6,7311,45,0,1,0,0,0,0,0,0,0,2,31,45,1
2014000418954,6,7316,55,1,0,0,0,0,0,0,0,0,1,24,55,1
2014000419544,6,7320,27,0,0,0,0,0,1,0,0,0,5,186,27,1
2014000419929,6,7312,10,0,0,0,0,1,0,0,0,0,3,31,10,1
2014000419958,6,7308,9,0,1,0,0,0,0,0,0,0,2,73,9,1
2014000419970,6,7316,19,0,1,0,0,0,0,0,0,0,1,40,19,1
2014000420102,6,7322,16,0,1,0,0,0,0,0,0,0,2,49,16,1
2014000420296,6,7314,13,0,1,0,0,0,0,0,0,0,2,133,13,1
2014000420564,6,7308,14,0,0,1,0,0,0,0,0,0,2,525,14,1
2014000420860,6,7305,24,0,1,0,0,0,0,0,0,0,1,73,24,1
2014000420955,6,7313,19,1,0,0,0,0,0,0,0,0,2,20,19,1
2014000421240,6,7319,6,0,1,0,0,0,0,0,0,0,1,66,6,1
2014000421364,6,7307,20,0,1,0,0,0,0,0,0,0,2,85,20,1
2014000421372,6,7319,20,0,0,0,0,1,0,0,0,0,5,150,20,1
2014000421627,6,7318,10,0,1,0,0,0,0,0,0,0,2,42,10,1
2014000422306,6,7314,22,0,0,0,0,0,0,1,0,0,2,42,22,1
2014000422708,6,7307,3,1,0,0,0,0,0,0,0,0,1,17,3,1
2014000423071,6,7322,15,0,1,0,0,0,0,0,0,0,1,26,15,1
2014000423451,6,7321,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000423460,6,7316,17,0,1,0,0,0,0,0,0,0,1,39,17,1
2014000423469,6,7302,7,1,0,0,0,0,0,0,0,0,1,22,7,1
2014000423732,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000423795,6,7308,13,0,1,0,0,0,0,0,0,0,2,142,13,1
2014000424080,6,7320,15,0,0,0,0,1,0,0,0,0,4,30,15,1
2014000424147,6,7321,7,1,0,0,0,0,0,0,0,0,1,19,7,1
2014000424256,6,7303,8,0,1,0,0,0,0,0,0,0,2,95,8,1
2014000424409,6,7318,32,0,0,0,0,1,0,0,0,0,3,27,32,1
2014000424507,6,7307,21,0,0,0,0,1,0,0,0,0,4,91,21,1
2014000424783,6,7312,14,0,1,0,0,0,0,0,0,0,1,43,14,1
2014000424834,6,7312,12,0,0,0,0,0,1,0,0,0,5,151,12,1
2014000424846,6,7307,13,0,0,0,0,1,0,0,0,0,4,40,13,1
2014000424985,6,7310,19,0,0,0,0,1,0,0,0,0,3,70,19,1
2014000425238,6,7309,8,0,1,0,0,0,0,0,0,0,1,109,8,1
2014000425322,6,7309,20,0,0,0,0,0,0,0,1,0,3,51,20,1
2014000425370,6,7305,10,0,0,0,1,0,0,0,0,0,3,9,10,1
2014000425436,6,7311,12,0,0,0,0,0,1,0,0,0,4,237,12,1
2014000425474,6,7316,12,0,1,0,0,0,0,0,0,0,2,48,12,1
2014000425602,6,7316,20,0,1,0,0,0,0,0,0,0,2,82,20,1
2014000425696,6,7306,7,0,0,1,0,0,0,0,0,0,2,334,7,1
2014000426324,6,7321,18,0,1,0,0,0,0,0,0,0,2,107,18,1
2014000426326,6,7308,13,0,1,0,0,0,0,0,0,0,2,113,13,1
2014000426399,6,7308,23,0,1,0,0,0,0,0,0,0,1,26,23,1
2014000426458,6,7318,12,0,0,0,0,1,0,0,0,0,4,85,12,1
2014000426666,6,7317,15,0,1,0,0,0,0,0,0,0,2,135,15,1
2014000426689,6,7306,12,0,1,0,0,0,0,0,0,0,1,102,12,1
2014000426823,6,7313,27,0,0,0,0,1,0,0,0,0,3,37,27,1
2014000426902,6,7310,13,1,0,0,0,0,0,0,0,0,1,21,13,1
2014000426984,6,7304,19,0,1,0,0,0,0,0,0,0,1,86,19,1
2014000426994,6,7315,14,0,0,1,0,0,0,0,0,0,2,174,14,1
2014000427155,6,7310,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000427188,6,7303,20,1,0,0,0,0,0,0,0,0,1,11,20,1
2014000427377,6,7319,40,0,1,0,0,0,0,0,0,0,2,104,40,1
2014000427514,6,7307,22,0,1,0,0,0,0,0,0,0,2,63,22,1
2014000427706,6,7310,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000427718,6,7308,14,0,0,0,0,0,1,0,0,0,4,196,14,1
2014000427827,6,7308,6,0,0,0,0,1,0,0,0,0,6,111,6,1
2014000428065,6,7301,10,0,0,0,0,1,0,0,0,0,4,77,10,1
2014000428200,6,7316,37,0,1,0,0,0,0,0,0,0,1,46,37,1
2014000428288,6,7301,24,1,0,0,0,0,0,0,0,0,2,16,24,1
2014000428759,6,7313,10,0,0,0,0,1,0,0,0,0,3,61,10,1
2014000428858,6,7307,33,0,0,1,0,0,0,0,0,0,1,153,33,1
2014000428864,6,7313,33,0,0,0,1,0,0,0,0,0,3,24,33,1
2014000428959,6,7322,31,0,0,0,0,1,0,0,0,0,4,36,31,1
2014000428997,6,7310,9,0,1,0,0,0,0,0,0,0,2,49,9,1
2014000429045,6,7308,12,0,0,0,0,1,0,0,0,0,4,58,12,1
2014000429051,6,7322,37,0,0,0,0,1,0,0,0,0,3,31,37,1
2014000429060,6,7310,13,0,1,0,0,0,0,0,0,0,2,64,13,1
2014000429119,6,7303,17,1,0,0,0,0,0,0,0,0,1,4,17,1
2014000429353,6,7301,21,0,1,0,0,0,0,0,0,0,1,148,21,1
2014000429405,6,7303,21,0,1,0,0,0,0,0,0,0,2,121,21,1
2014000429570,6,7315,55,1,0,0,0,0,0,0,0,0,1,11,55,1
2014000429714,6,7310,16,0,1,0,0,0,0,0,0,0,2,74,16,1
2014000429735,6,7309,19,0,1,0,0,0,0,0,0,0,2,97,19,1
2014000429849,6,7314,12,0,0,0,0,0,0,0,1,0,4,5,12,1
2014000429976,6,7314,12,0,1,0,0,0,0,0,0,0,1,96,12,1
2014000430029,6,7306,12,0,1,0,0,0,0,0,0,0,1,40,12,1
2014000430176,6,7316,13,0,0,1,0,0,0,0,0,0,2,177,13,1
2014000430417,6,7306,12,1,0,0,0,0,0,0,0,0,1,1,12,1
2014000430488,6,7308,14,0,0,0,0,1,0,0,0,0,5,146,14,1
2014000430637,6,7311,12,0,0,1,0,0,0,0,0,0,2,579,12,1
2014000430678,6,7319,12,0,1,0,0,0,0,0,0,0,1,44,12,1
2014000430779,6,7312,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000430989,6,7317,17,0,0,0,0,1,0,0,0,0,3,132,17,1
2014000431038,6,7308,13,0,0,0,0,0,1,0,0,0,5,654,13,1
2014000431041,6,7301,25,0,0,0,0,1,0,0,0,0,4,96,25,1
2014000431175,6,7310,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000431190,6,7313,13,0,1,0,0,0,0,0,0,0,2,80,13,1
2014000431346,6,7305,22,0,0,0,0,1,0,0,0,0,4,120,22,1
2014000431797,6,7313,7,0,0,0,0,0,1,0,0,0,4,263,7,1
2014000431913,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000432241,6,7311,14,0,0,0,0,0,1,0,0,0,4,151,14,1
2014000432301,6,7310,14,0,0,0,0,1,0,0,0,0,4,86,14,1
2014000432331,6,7309,25,0,0,1,0,0,0,0,0,0,2,572,25,1
2014000432364,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000432441,6,7318,8,0,0,0,0,1,0,0,0,0,4,96,8,1
2014000432526,6,7315,23,1,0,0,0,0,0,0,0,0,1,17,23,1
2014000432933,6,7312,69,1,0,0,0,0,0,0,0,0,2,0,69,1
2014000433107,6,7315,16,0,0,0,1,0,0,0,0,0,5,12,16,1
2014000433198,6,7318,42,0,0,0,0,1,0,0,0,0,3,32,42,1
2014000433485,6,7316,15,0,0,0,0,0,1,0,0,0,6,179,15,1
2014000433557,6,7317,12,0,1,0,0,0,0,0,0,0,2,75,12,1
2014000433705,6,7312,21,0,1,0,0,0,0,0,0,0,2,38,21,1
2014000433841,6,7302,22,0,1,0,0,0,0,0,0,0,2,40,22,1
2014000434291,6,7318,22,0,0,0,0,1,0,0,0,0,5,37,22,1
2014000434704,6,7304,23,1,0,0,0,0,0,0,0,0,2,21,23,1
2014000434709,6,7317,25,0,1,0,0,0,0,0,0,0,2,47,25,1
2014000434749,6,7310,41,0,1,0,0,0,0,0,0,0,2,29,41,1
2014000434812,6,7315,24,0,0,0,0,1,0,0,0,0,5,38,24,1
2014000434907,6,7301,12,0,0,0,0,1,0,0,0,0,3,67,12,1
2014000434978,6,7322,29,0,0,0,0,1,0,0,0,0,3,62,29,1
2014000435317,6,7322,20,0,0,0,0,0,0,1,0,0,2,35,20,1
2014000435339,6,7313,14,0,1,0,0,0,0,0,0,0,2,79,14,1
2014000435423,6,7316,22,0,0,1,0,0,0,0,0,0,2,562,22,1
2014000435425,6,7308,13,0,0,0,0,0,1,0,0,0,4,241,13,1
2014000435486,6,7301,32,0,1,0,0,0,0,0,0,0,2,102,32,1
2014000435592,6,7302,14,0,0,0,0,1,0,0,0,0,3,90,14,1
2014000435780,6,7320,8,0,0,0,0,0,1,0,0,0,4,182,8,1
2014000435827,6,7322,13,0,0,0,0,1,0,0,0,0,3,76,13,1
2014000436102,6,7313,46,0,1,0,0,0,0,0,0,0,2,50,46,1
2014000436109,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000436153,6,7313,8,0,0,0,0,1,0,0,0,0,4,146,8,1
2014000436164,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000436196,6,7316,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000436449,6,7321,28,0,0,0,0,1,0,0,0,0,3,33,28,1
2014000436546,6,7314,14,0,0,0,0,0,1,0,0,0,6,225,14,1
2014000436708,6,7302,16,0,1,0,0,0,0,0,0,0,1,46,16,1
2014000436743,6,7314,12,0,0,1,0,0,0,0,0,0,2,262,12,1
2014000436830,6,7321,12,0,0,0,0,1,0,0,0,0,3,32,12,1
2014000436983,6,7316,33,0,1,0,0,0,0,0,0,0,2,107,33,1
2014000437103,6,7318,34,1,0,0,0,0,0,0,0,0,2,19,34,1
2014000437333,6,7315,12,0,1,0,0,0,0,0,0,0,1,96,12,1
2014000437436,6,7303,10,0,1,0,0,0,0,0,0,0,2,71,10,1
2014000438226,6,7319,12,0,0,0,0,1,0,0,0,0,4,145,12,1
2014000438652,6,7315,14,0,1,0,0,0,0,0,0,0,2,38,14,1
2014000438672,6,7306,12,0,0,0,0,1,0,0,0,0,5,58,12,1
2014000438985,6,7311,61,0,1,0,0,0,0,0,0,0,2,133,61,1
2014000439416,6,7302,25,0,1,0,0,0,0,0,0,0,2,136,25,1
2014000439423,6,7306,12,1,0,0,0,0,0,0,0,0,1,11,12,1
2014000439550,6,7311,13,0,1,0,0,0,0,0,0,0,1,29,13,1
2014000439651,6,7318,14,0,0,0,1,0,0,0,0,0,3,8,14,1
2014000439870,6,7307,23,0,0,0,0,1,0,0,0,0,3,59,23,1
2014000439874,6,7309,8,0,0,0,0,0,1,0,0,0,4,271,8,1
2014000440179,6,7309,12,0,0,0,0,1,0,0,0,0,3,138,12,1
2014000440507,6,7310,19,0,0,0,0,0,0,1,0,0,2,6,19,1
2014000440681,6,7316,12,0,1,0,0,0,0,0,0,0,1,74,12,1
2014000440704,6,7306,12,0,1,0,0,0,0,0,0,0,1,44,12,1
2014000440782,6,7314,13,0,1,0,0,0,0,0,0,0,1,38,13,1
2014000440876,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000440892,6,7321,11,1,0,0,0,0,0,0,0,0,2,1,11,1
2014000441130,6,7312,26,0,1,0,0,0,0,0,0,0,1,112,26,1
2014000441157,6,7314,12,0,0,1,0,0,0,0,0,0,2,187,12,1
2014000441358,6,7312,26,0,0,0,0,1,0,0,0,0,5,80,26,1
2014000441442,6,7316,23,0,1,0,0,0,0,0,0,0,2,107,23,1
2014000441625,6,7305,19,0,1,0,0,0,0,0,0,0,1,85,19,1
2014000441716,6,7301,7,0,1,0,0,0,0,0,0,0,2,133,7,1
2014000441927,6,7303,24,0,0,0,0,1,0,0,0,0,8,74,24,1
2014000442100,6,7301,13,0,1,0,0,0,0,0,0,0,2,53,13,1
2014000442325,6,7320,29,1,0,0,0,0,0,0,0,0,1,10,29,1
2014000443033,6,7316,26,0,0,1,0,0,0,0,0,0,2,228,26,1
2014000443064,6,7315,52,0,1,0,0,0,0,0,0,0,1,51,52,1
2014000443236,6,7316,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000443547,6,7315,36,0,0,0,0,1,0,0,0,0,5,38,36,1
2014000443702,6,7307,26,0,0,0,1,0,0,0,0,0,5,20,26,1
2014000443726,6,7319,9,0,1,0,0,0,0,0,0,0,2,105,9,1
2014000443767,6,7318,6,0,0,0,0,1,0,0,0,0,4,28,6,1
2014000443850,6,7313,10,0,0,1,0,0,0,0,0,0,2,190,10,1
2014000443862,6,7311,11,0,0,0,0,1,0,0,0,0,4,92,11,1
2014000443872,6,7316,13,0,1,0,0,0,0,0,0,0,2,128,13,1
2014000443927,6,7321,13,0,0,0,0,1,0,0,0,0,5,60,13,1
2014000443939,6,7315,13,0,0,0,0,0,0,0,1,0,4,43,13,1
2014000443948,6,7306,12,1,0,0,0,0,0,0,0,0,2,23,12,1
2014000443999,6,7308,22,0,0,0,0,1,0,0,0,0,5,102,22,1
2014000444211,6,7314,25,0,1,0,0,0,0,0,0,0,2,50,25,1
2014000444218,6,7301,27,0,0,0,0,0,0,1,0,0,2,24,27,1
2014000444238,6,7301,26,0,0,0,0,1,0,0,0,0,4,48,26,1
2014000444541,6,7305,21,0,0,1,0,0,0,0,0,0,2,168,21,1
2014000445012,6,7313,55,0,1,0,0,0,0,0,0,0,2,30,55,1
2014000445115,6,7308,22,0,0,0,0,0,1,0,0,0,4,191,22,1
2014000445117,6,7309,33,0,0,0,0,0,1,0,0,0,3,202,33,1
2014000445278,6,7310,43,0,0,0,0,0,1,0,0,0,3,203,43,1
2014000445297,6,7307,20,0,0,0,0,1,0,0,0,0,3,41,20,1
2014000445422,6,7304,33,0,1,0,0,0,0,0,0,0,2,97,33,1
2014000445449,6,7302,1,0,1,0,0,0,0,0,0,0,2,32,1,1
2014000445486,6,7302,21,0,1,0,0,0,0,0,0,0,2,82,21,1
2014000445523,6,7308,23,0,0,1,0,0,0,0,0,0,2,168,23,1
2014000445652,6,7314,13,0,1,0,0,0,0,0,0,0,1,27,13,1
2014000445845,6,7315,22,0,0,0,0,1,0,0,0,0,3,88,22,1
2014000445892,6,7301,26,0,0,0,0,1,0,0,0,0,4,59,26,1
2014000445938,6,7304,22,0,0,1,0,0,0,0,0,0,1,152,22,1
