TAZ,UnitCount,hh,Sm_Lo,Lg_Lo,Sm_Md,Lg_Md,Sm_Hi,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,TAZorLUZ
16486,12.061533928,12.061533928,1.862263918,0.33279109,3.209905624,3.418569326,2.382415771,0.335984349,0.283334851,0.23626852,0,TAZ
16487,58.797149658,58.797149658,10.950573921,1.928415298,26.79196167,12.33232975,4.363177776,0.35031116,0.975825548,1.104555964,0,TAZ
16488,71.433616638,71.433616638,4.945083618,0.880202234,10.47512722,12.645682335,26.448122025,13.744147301,1.322698474,0.972553611,0,TAZ
16489,15.032487869,15.032487869,2.454857349,0.43635729,4.882656574,3.884245157,2.4179914,0.347855568,0.31909588,0.289428383,0,TAZ
16490,6.320881367,6.320881367,0.968518317,0.172713459,1.775090933,1.700288773,1.225465775,0.215992123,0.141934127,0.120877817,0,TAZ
16491,31.401033401,31.401033401,4.752700329,0.847920954,8.609119415,8.471343994,6.262571335,1.149241924,0.709459484,0.598674297,0,TAZ
16492,16.040498734,16.040498734,2.605391264,0.463319182,5.125281334,4.17798233,2.635084152,0.380657941,0.343597203,0.309184879,0,TAZ
16493,14.123159409,14.123159409,2.034810305,0.363695651,3.50913763,3.850632668,3.121214151,0.651151597,0.326522022,0.265994817,0,TAZ
16494,16.254350662,16.254350662,1.76891613,0.331332088,2.259004831,3.157130003,5.702194691,2.554634571,0.291260153,0.189878687,0,TAZ
16495,38.767677307,38.767677307,4.560648918,0.85461998,5.68273592,7.764191151,13.057534218,5.682354927,0.700182378,0.46541056,0,TAZ
16496,24.978498459,24.978498459,4.264413834,0.799093127,4.95617342,5.757025242,6.275092602,2.115739107,0.463856488,0.347103983,0,TAZ
16497,29.096975327,29.096975327,5.535606384,1.152769089,6.835737705,6.501982689,6.168869019,1.886627674,0.574899793,0.440482378,0,TAZ
16498,23.347520828,23.347520828,4.009755611,0.751359522,4.657333374,5.393065929,5.826667309,1.950358391,0.433708102,0.32527253,0,TAZ
16499,25.433885574,25.433885574,5.645512104,1.057968855,6.30954361,6.613515377,4.289946079,0.632072747,0.485372365,0.399953157,0,TAZ
16500,5.516751766,5.516751766,0.877994001,0.156499773,1.6245718,1.50281477,0.987886906,0.135633051,0.123900957,0.107450381,0,TAZ
16501,5.534029007,5.534029007,0.87954998,0.156778455,1.627239585,1.506572723,0.993838906,0.138072774,0.124268509,0.107708178,0,TAZ
16502,6.155981541,6.155981541,0.974127829,0.173718169,1.779411674,1.689926744,1.124090791,0.15520139,0.139472887,0.120032065,0,TAZ
16503,16.608682632,16.608682632,2.480731487,0.46456033,2.955303669,3.627242327,4.739366055,1.815164089,0.306998789,0.219315216,0,TAZ
16504,20.958856583,20.958856583,4.579699039,0.858427763,5.107748508,5.431108475,3.655771255,0.59811753,0.400507927,0.327476472,0,TAZ
16505,22.483716965,22.483716965,4.972316265,0.932020724,5.536947727,5.860432625,3.826081276,0.572276533,0.430239856,0.353402585,0,TAZ
16506,5.660330772,5.660330772,1.248954535,0.234106407,1.391483068,1.474616885,0.966665924,0.147023126,0.108294189,0.089186475,0,TAZ
16507,23.907960892,23.907960892,5.242306232,0.982628107,5.844158649,6.205984116,4.140458107,0.661108851,0.457039565,0.3742764,0,TAZ
16508,29.008955002,29.008955002,4.033027649,0.755958617,4.834310055,6.188220024,8.774616241,3.52068162,0.531279445,0.370860726,0,TAZ
16509,7.063436985,7.063436985,1.555982232,0.291656286,1.733830214,1.838405728,1.210757017,0.186588883,0.135109797,0.111106642,0,TAZ
16510,6.842689514,6.842689514,1.525054455,0.285859138,1.696814299,1.791184545,1.144362569,0.16007188,0.131064698,0.108278148,0,TAZ
16511,17.253152847,17.253152847,3.764806271,0.705682635,4.199697018,4.46800518,3.017570019,0.498305231,0.329645932,0.269440591,0,TAZ
16512,4.485684395,4.485684395,0.999414921,0.187332228,1.112145543,1.174381614,0.750242233,0.105145067,0.085919783,0.071102992,0,TAZ
16513,17.390705109,17.390705109,2.908941984,0.545257747,3.374391317,3.993143082,4.468751907,1.536832452,0.323416352,0.239969566,0,TAZ
16514,15.731342316,15.731342316,1.91013062,0.358038574,2.353347301,3.196884155,5.203677177,2.232452869,0.285343826,0.191467956,0,TAZ
16515,14.612531662,14.612531662,3.258192778,0.610722005,3.624435186,3.824393272,2.443482637,0.340685695,0.279891402,0.230728596,0,TAZ
16516,19.472805023,19.472805023,4.34209013,0.813889802,4.830053806,5.096274376,3.256180048,0.453947783,0.372982651,0.307385802,0,TAZ
16517,22.764116287,22.764116287,4.93959713,0.925454974,5.53510952,5.863924026,4.018912315,0.690197349,0.435756743,0.355163932,0,TAZ
16518,11.573205948,11.573205948,2.571075439,0.481927365,2.861485243,3.023668289,1.950271964,0.280733705,0.221584544,0.182459384,0,TAZ
16519,9.783532143,9.783532143,2.183204412,0.408791274,2.44939518,2.546812296,1.625396967,0.226043373,0.188517153,0.155372053,0,TAZ
16520,41.668067932,41.668067932,3.794354677,0.710788488,5.027260303,7.72164917,15.816321373,7.391478539,0.744230807,0.461985707,0,TAZ
16521,13.209079742,13.209079742,2.152041197,0.402949959,2.528338671,2.985074282,3.479066372,1.234407306,0.246178493,0.181023419,0,TAZ
16522,9.524762154,9.524762154,2.125495434,0.397974193,2.385205507,2.479094744,1.582127333,0.220013067,0.183560789,0.15129067,0,TAZ
16523,10.412964821,10.412964821,2.268648863,0.424807131,2.552283049,2.679877281,1.819129944,0.304855585,0.2000238,0.163339272,0,TAZ
16524,24.322854996,24.322854996,5.425642014,1.016560197,6.055957794,6.351596355,4.05655098,0.564862549,0.466996163,0.384689152,0,TAZ
16525,24.822717667,24.822717667,5.126506805,0.885919034,8.442387581,5.054045677,3.466845274,0.433378428,0.807322979,0.606311321,0,TAZ
16526,24.356515884,24.356515884,5.344118595,1.001279235,5.978000164,6.309102535,4.205604076,0.669618845,0.466750711,0.382042587,0,TAZ
16527,41.564754486,41.564754486,6.48855114,1.212585211,7.988425732,8.888889313,11.353592873,4.334569931,0.748687923,0.549452901,0,TAZ
16528,34.206043243,34.206043243,7.356319427,1.378450155,8.242512703,8.780384064,6.149559975,1.114446044,0.65356034,0.530811548,0,TAZ
16529,20.945999146,20.945999146,3.169430733,0.593651474,3.761147022,4.601747036,5.913388729,2.241563082,0.387288272,0.277781993,0,TAZ
16530,29.557699203,29.557699203,5.431346893,1.017629385,6.228294849,7.052068233,6.803377628,2.043544292,0.555646122,0.425792247,0,TAZ
16531,20.994192123,20.994192123,3.667252302,0.686964095,4.245279312,4.895029068,5.136789799,1.673869967,0.393081397,0.295925736,0,TAZ
16532,19.767436981,19.767436981,3.382648945,0.63361752,3.930289984,4.567648888,4.949418068,1.658154607,0.36947453,0.276183724,0,TAZ
16533,11.487984657,11.487984657,2.559272051,0.479282111,2.86827302,2.990518093,1.916918635,0.2704871,0.221122935,0.182110652,0,TAZ
16534,13.039718628,13.039718628,2.85158062,0.534505904,3.180144787,3.380736351,2.270372629,0.369212955,0.249205127,0.203959957,0,TAZ
16535,17.670564651,17.670564651,3.94210434,0.738482893,4.405818939,4.610764027,2.944205999,0.409839988,0.33958149,0.279767901,0,TAZ
16536,12.53926754,12.53926754,2.791787148,0.522865176,3.127175808,3.264513493,2.095820665,0.297243595,0.241239369,0.198622689,0,TAZ
16537,26.838953018,26.838953018,3.905968428,0.73170954,4.662935734,5.811000824,7.829350948,3.053494692,0.494383246,0.350110263,0,TAZ
16538,113.109962463,113.109962463,11.235142708,2.086536646,16.937713623,20.750871658,29.951496124,28.557617188,1.489948153,2.100639343,0,TAZ
16539,5.642190933,5.642190933,1.150108933,0.215578675,1.295192361,1.415743947,1.116062999,0.256825387,0.107009009,0.085669808,0,TAZ
16540,145.001525879,145.001525879,25.179418564,4.653910637,36.529571533,27.484476089,24.663015366,21.944065094,1.920250654,2.626823425,0,TAZ
16541,42.568309784,42.568309784,3.204466105,0.600651443,4.463155746,7.51674509,17.247966766,8.335598946,0.752466559,0.447259396,0,TAZ
16542,8.664204597,8.664204597,1.931582093,0.362059563,2.148858786,2.267860889,1.448854446,0.202092573,0.165956542,0.13693969,0,TAZ
16543,21.815116882,21.815116882,2.952069044,0.553341627,3.557184696,4.607362747,6.728521347,2.741806984,0.398722112,0.276108027,0,TAZ
16544,57.916835785,57.916835785,6.329950333,1.654720545,9.691102982,11.276619911,17.153303146,9.723497391,1.153690219,0.933950365,0,TAZ
16545,14.354825974,14.354825974,3.160349846,0.592382193,3.521376133,3.733808994,2.46532917,0.381776005,0.274548888,0.225254759,0,TAZ
16546,33.01770401,33.01770401,8.038615227,1.470355034,12.882753372,4.978348255,2.412889481,2.324158192,0.357643872,0.552940547,0,TAZ
16547,40.100803375,40.100803375,6.259966373,0.916784585,10.945137024,5.164477348,10.696227074,4.823446751,0.741908908,0.552855492,0,TAZ
16548,60.673488617,60.673488617,8.478067398,1.286154032,14.648331642,8.040062904,16.465358734,9.831252098,1.01591599,0.908348382,0,TAZ
16549,64.430458069,64.430458069,16.481018066,2.626577854,25.094203949,9.641914368,5.038720131,3.391906738,0.98371166,1.172408104,0,TAZ
16550,151.293426514,151.293426514,31.645656586,5.13945055,47.494312286,23.743677139,18.851537704,19.340196609,2.124753714,2.953835726,0,TAZ
16551,54.042411804,54.042411804,10.423442841,1.625488281,15.682409286,9.037065506,8.512163162,6.806102276,0.902449727,1.053290725,0,TAZ
16552,36.560573578,36.560573578,10.089130402,1.559206009,15.684747696,5.372799873,2.436551332,0.147443816,0.638677955,0.632016182,0,TAZ
16553,9.410500526,9.410500526,2.779613733,0.464544982,3.955545664,1.431683302,0.470951319,0.024947133,0.132972017,0.150242612,0,TAZ
16554,9.334778786,9.334778786,2.761753082,0.461474091,3.938179493,1.412453055,0.457491308,0.023156032,0.131296679,0.148974791,0,TAZ
16555,21.301124573,21.301124573,6.323205948,1.056195855,9.051474571,3.188476801,1.000699282,0.044971697,0.296899676,0.339200228,0,TAZ
16556,10.615298271,10.615298271,3.063789368,0.513404965,4.231856346,1.737649798,0.685110271,0.053444874,0.1596279,0.170414403,0,TAZ
16557,0.884072959,0.884072959,0.201074973,0.033550888,0.236238331,0.203056604,0.146434084,0.018529277,0.026083753,0.019105077,0,TAZ
16558,9.490539551,9.490539551,2.798492432,0.467790902,3.973901987,1.452009678,0.48517862,0.026840331,0.134742856,0.151582688,0,TAZ
16559,1.558249593,1.558249593,0.360093087,0.060891815,0.390855432,0.374268413,0.266272455,0.034475952,0.040999759,0.030392742,0,TAZ
16560,2.879677534,2.879677534,0.628842056,0.10108301,0.892048717,0.584086239,0.437105685,0.050937541,0.108646519,0.076927863,0,TAZ
16561,3.130375147,3.130375147,0.73091048,0.12464866,0.751410007,0.773520529,0.545725822,0.071662307,0.075782694,0.056714669,0,TAZ
16562,9.443059921,9.443059921,2.780544519,0.46470502,3.957257271,1.436150193,0.487206429,0.033075165,0.133582845,0.150538415,0,TAZ
16563,5.480125427,5.480125427,1.122659683,0.088651381,2.753984213,0.574400306,0.609327078,0.032663878,0.16975747,0.128681615,0,TAZ
16564,1.129157186,1.129157186,0.258882999,0.043490168,0.292446464,0.265297443,0.189999059,0.02432639,0.031506184,0.023208495,0,TAZ
16565,104.418952942,104.418952942,0.018623957,0.002180998,2.999401808,12.637372971,56.7096138,29.290662766,1.917448759,0.843651175,0,TAZ
16566,29.703430176,29.703430176,6.998699665,1.202306986,6.845730782,7.521931171,5.269223213,0.700209558,0.663705647,0.501624465,0,TAZ
16567,2.170605659,2.170605659,0.438173324,0.06501852,0.837501824,0.335411876,0.27612409,0.026095532,0.113909625,0.078370817,0,TAZ
16568,1.003583431,1.003583431,0.224704385,0.034713451,0.304719239,0.211074665,0.157741889,0.018702168,0.029906088,0.022021523,0,TAZ
16569,8.174642563,8.174642563,1.631857634,0.239079788,3.241175652,1.208472133,1.011438847,0.091447979,0.445783615,0.30538702,0,TAZ
16570,14.987018585,14.987018585,1.61736095,0.301042527,2.133876324,2.937685251,5.238087654,2.271134377,0.286938041,0.200893477,0,TAZ
16571,4.504439354,4.504439354,0.912130654,0.169777811,1.093217492,1.192598462,0.840124846,0.118400343,0.096561842,0.081627898,0,TAZ
16572,17.390239716,17.390239716,3.452585459,0.642630756,4.147507191,4.554405212,3.362586737,0.548542678,0.371060967,0.310920477,0,TAZ
16573,15.940279007,15.940279007,3.228498459,0.600921392,3.869349957,4.221039772,2.972302675,0.418338031,0.34166643,0.288162172,0,TAZ
16574,19.459173203,19.459173203,2.05440402,0.382386863,2.722298622,3.781288385,6.879742622,3.009224892,0.371439457,0.258387566,0,TAZ
16575,35.974998474,35.974998474,7.221975327,1.344228506,8.664347649,9.479460716,6.819052696,1.029387236,0.769530058,0.647017479,0,TAZ
16576,11.035376549,11.035376549,2.235031843,0.416007161,2.678697586,2.922199488,2.057737827,0.289641112,0.236534938,0.199526191,0,TAZ
16577,0.145765841,0.145765841,0.033129059,0.005696076,0.032671336,0.037445173,0.026253384,0.004364016,0.003226441,0.002980352,0,TAZ
16578,20.429006577,20.429006577,4.137670517,0.770145893,4.958976746,5.409675121,3.809267521,0.53611517,0.437877625,0.369277477,0,TAZ
16579,28.204360962,28.204360962,4.489830494,0.835693538,5.549571514,6.579818726,7.365968704,2.359242916,0.574951649,0.449283242,0,TAZ
16580,24.103055954,24.103055954,4.01918602,0.748092294,4.936190605,5.756630421,5.979625225,1.77411294,0.495781213,0.393438041,0,TAZ
16581,24.284582138,24.284582138,3.937517405,0.726032495,4.980746746,5.664719582,6.169327259,1.912684917,0.499909908,0.393644542,0,TAZ
16582,17.944448471,17.944448471,3.622051001,0.667314649,4.469140053,4.689988613,3.317925215,0.463569134,0.387452871,0.327005833,0,TAZ
16583,33.36195755,33.36195755,6.18021822,1.150325894,7.486533642,8.415338516,7.21454668,1.639245629,0.701128721,0.574621797,0,TAZ
16584,61.565185547,61.565185547,10.433535576,1.94199717,12.78518486,14.823018074,14.987602234,4.311436653,1.270332932,1.012079,0,TAZ
16585,19.687179565,19.687179565,2.714462042,0.505243659,3.429058552,4.289026737,5.863268852,2.201579571,0.391204357,0.293336391,0,TAZ
16586,22.654447556,22.654447556,4.576040745,0.844881058,5.612480164,5.937217712,4.196148872,0.587152123,0.488406807,0.412119746,0,TAZ
16587,7.710012913,7.710012913,1.546040416,0.287764966,1.855391979,2.031518698,1.463139892,0.222124368,0.164910749,0.139121935,0,TAZ
16588,48.267261505,48.267261505,8.278141975,1.540813208,10.127820015,11.692780495,11.580945969,3.250038385,0.998323381,0.798397064,0,TAZ
16589,0.626058161,0.626058161,0.146415651,0.025174115,0.142822593,0.159418717,0.11162781,0.015724637,0.013852802,0.011021834,0,TAZ
16590,18.473400116,18.473400116,2.636445761,0.490722477,3.312423944,4.089610577,5.347751141,1.947490573,0.369248778,0.279706836,0,TAZ
16591,25.582336426,25.582336426,4.400940895,0.798889756,5.755068779,6.050052166,5.970608711,1.635137558,0.538663149,0.432974935,0,TAZ
16592,18.027280807,18.027280807,2.385454655,0.437146574,3.159865856,3.800824165,5.493133068,2.1254704,0.358903676,0.266483307,0,TAZ
16593,13.436088562,13.436088562,2.68857336,0.500428021,3.226960659,3.534780264,2.560893536,0.395711631,0.287216216,0.241524413,0,TAZ
16594,19.86987114,19.86987114,4.0120368,0.739902854,4.936531544,5.199849129,3.676938295,0.514089227,0.428722322,0.361799955,0,TAZ
16595,19.443857193,19.443857193,2.855454206,0.531489611,3.571691513,4.362425327,5.490357399,1.943720102,0.390583158,0.298135728,0,TAZ
16596,48.631965637,48.631965637,3.727799654,0.693859518,5.311836243,8.428210258,19.616746902,9.383020401,0.894270182,0.576222599,0,TAZ
16597,26.576591492,26.576591492,5.278454781,0.982480407,6.340645313,6.962071896,5.135015965,0.835409999,0.56712532,0.475388497,0,TAZ
16598,41.007808685,41.007808685,0.033129059,0.005696076,6.57789135,27.958192825,3.260308504,0.465350091,0.84821409,1.859025836,0,TAZ
16599,42.930740356,42.930740356,6.346642017,1.181302428,7.930199146,9.66132164,12.051640511,4.236402988,0.863360524,0.659871459,0,TAZ
16600,18.433490753,18.433490753,2.629798651,0.482626408,3.430368662,4.026200294,5.289605618,1.921516895,0.371531487,0.281843334,0,TAZ
16601,4.837091446,4.837091446,0.850827754,0.105813794,2.441492558,0.382764697,0.42922911,0.015801352,0.365418613,0.245743439,0,TAZ
16602,17.396110535,17.396110535,3.434258938,0.639222682,4.128425598,4.542414188,3.396462679,0.574301481,0.370730609,0.310294777,0,TAZ
16603,37.960502625,37.960502625,5.64658308,1.051003218,7.049045086,8.568357468,10.596048355,3.699929476,0.76425755,0.585278153,0,TAZ
16604,33.824584961,33.824584961,5.6133461,1.044816852,6.898322582,8.057935715,8.438630104,2.526117086,0.695072293,0.55034548,0,TAZ
16605,26.834579468,26.834579468,5.434810162,1.011582851,6.513685226,7.106060982,5.003736973,0.704327524,0.575173676,0.485201687,0,TAZ
16606,22.335647583,22.335647583,3.267275572,0.608142018,4.089221954,5.001774788,6.329213142,2.249873877,0.448358297,0.341788143,0,TAZ
16607,26.780334473,26.780334473,3.700618267,0.64970535,5.401749611,5.596746922,7.358359814,3.092217445,0.539007545,0.441928834,0,TAZ
16608,4.687085629,4.687085629,0.949124873,0.176663548,1.137554407,1.240964055,0.874180973,0.12319269,0.100476675,0.084928475,0,TAZ
16609,27.605970383,27.605970383,7.185312748,1.075884938,11.382034302,4.17272234,2.468998671,0.305982113,0.528315961,0.48671934,0,TAZ
16610,68.994094849,68.994094849,15.221262932,2.11638546,26.866220474,9.147795677,9.622886658,3.436811209,1.373490572,1.209245086,0,TAZ
16611,54.495170593,54.495170593,9.926325798,1.539040089,15.279237747,8.198610306,12.632506371,5.119285583,1.013540745,0.786621928,0,TAZ
16612,133.443237305,133.443237305,19.579517365,2.884487152,37.663661957,35.207260132,19.504198074,12.917251587,2.393714666,3.293150902,0,TAZ
16613,163.161819458,163.161819458,24.503622055,3.973297358,38.21452713,24.612920761,35.785060883,30.75520134,2.35258317,2.964606524,0,TAZ
16614,33.365810394,33.365810394,6.078074932,0.88828665,10.355571747,4.683793545,6.347491264,3.837277889,0.594367683,0.580946684,0,TAZ
16615,34.693450928,34.693450928,6.8561306,1.019286752,11.301109314,4.84552002,6.832218647,2.655073881,0.652649343,0.531463981,0,TAZ
16616,29.238508224,29.238508224,6.688425541,0.990452111,11.004308701,4.090508938,4.127091408,1.306129813,0.55012095,0.481470346,0,TAZ
16617,31.711336136,31.711336136,7.221553326,1.082116008,11.528675079,4.690257549,4.644412518,1.419282913,0.604017973,0.521020353,0,TAZ
16618,33.068916321,33.068916321,6.698032379,0.992103875,11.120485306,4.559746265,6.194351196,2.37125802,0.620360017,0.512579799,0,TAZ
16619,13.344665527,13.344665527,1.987568498,0.3699494,2.480681658,3.013703346,3.720717907,1.297310233,0.26874119,0.205993563,0,TAZ
16620,5.537786484,5.537786484,1.121430635,0.20873487,1.344059825,1.466233373,1.032802105,0.145513743,0.118710555,0.1003014,0,TAZ
16621,33.120677948,33.120677948,4.084480286,0.760248184,5.256878853,6.863061428,10.697018623,4.343628883,0.646441162,0.468920797,0,TAZ
16622,4.142455101,4.142455101,0.838812351,0.156131044,1.005346775,1.096743464,0.772629499,0.108902447,0.088803083,0.075086519,0,TAZ
16623,4.587785721,4.587785721,0.92901212,0.172919944,1.113449574,1.214668989,0.855665565,0.120587222,0.098348282,0.08313404,0,TAZ
